ep_rank,driver,car_number,team,organization,make,start,expected_points,prob_Win,prob_Top5,prob_Top10,prob_Top20,prob_Made,prob_DNF,driver_elo,track_type_elo,rolling_sf_delta,org_rating,qual_diff
19,Kyle Busch,8,Richard Childress Racing,Richard Childress Racing,Chevrolet,12,2.966,0.0258,0.1,0.1625,0.3157,0.248,0.148,1509.09,1501.98,7.33,21.95,8.0
20,Shane van Gisbergen,88,Trackhouse Racing,Trackhouse Racing,Chevrolet,11,2.934,0.0275,0.0816,0.1673,0.3277,0.2675,0.1284,1496.26,1500.71,6.5,20.82,9.0
21,Zane Smith,38,Front Row Motorsports,Front Row Motorsports,Ford,27,2.84,0.031,0.0614,0.1573,0.335,0.3082,0.1071,1501.49,1511.06,-1.0,18.54,-7.0
22,Ross Chastain,1,Trackhouse Racing,Trackhouse Racing,Chevrolet,33,2.81,0.027,0.0359,0.1876,0.3744,0.228,0.1471,1494.08,1494.9,8.5,20.82,-13.0
23,Ty Dillon,10,Kaulig Racing,Kaulig Racing,Chevrolet,26,2.799,0.0261,0.0455,0.1741,0.3592,0.271,0.124,1502.36,1510.49,-1.17,18.51,-6.0
24,Ryan Preece,60,RFK Racing,RFK Racing,Ford,23,2.66,0.0136,0.0825,0.1191,0.3589,0.2742,0.1517,1503.59,1506.01,7.0,23.43,-3.0
25,Austin Dillon,3,Richard Childress Racing,Richard Childress Racing,Chevrolet,20,2.646,0.0282,0.0611,0.126,0.3154,0.3598,0.1094,1505.94,1502.5,-1.83,21.95,0.0
26,Michael McDowell,71,Spire Motorsports,Spire Motorsports,Chevrolet,22,2.567,0.0294,0.0385,0.1389,0.342,0.2825,0.1687,1506.99,1503.9,-1.33,19.43,-2.0
27,Josh Berry,21,Wood Brothers Racing,Wood Brothers Racing,Ford,17,2.381,0.0314,0.0646,0.0925,0.3006,0.2511,0.2599,1497.56,1495.46,2.67,16.57,3.0
28,Todd Gilliland,34,Front Row Motorsports,Front Row Motorsports,Ford,19,2.379,0.0465,0.0483,0.0645,0.3222,0.287,0.2316,1499.75,1499.62,5.67,18.54,1.0
29,Daniel Suarez,99,Trackhouse Racing,Trackhouse Racing,Chevrolet,31,2.349,0.0212,0.0253,0.1246,0.3465,0.2977,0.1848,1498.82,1494.22,-1.33,20.82,-11.0
30,Justin Haley,7,Spire Motorsports,Spire Motorsports,Chevrolet,28,2.275,0.0155,0.0294,0.1171,0.3078,0.4051,0.1251,1504.98,1500.67,-6.33,19.43,-8.0
31,Cole Custer,41,Haas Factory Team,Haas Factory Team,Ford,29,2.22,0.0281,0.0454,0.1069,0.23,0.3965,0.1931,1496.99,1504.19,-2.67,16.43,-9.0
32,Riley Herbst,35,23XI Racing,23XI Racing,Toyota,25,2.191,0.0117,0.0291,0.0944,0.3543,0.3349,0.1756,1500.85,1498.17,1.17,21.94,-5.0
33,John Hunter Nemechek,42,Legacy Motor Club,Legacy Motor Club,Toyota,36,2.142,0.0149,0.0423,0.1062,0.2321,0.4701,0.1344,1502.12,1499.17,-4.5,18.5,-16.0
34,Noah Gragson,4,Front Row Motorsports,Front Row Motorsports,Ford,18,2.124,0.0374,0.0498,0.0706,0.2352,0.3426,0.2643,1494.83,1500.34,-0.33,18.54,2.0
35,Ricky Stenhouse Jr.,47,Hyak Motorsports,Hyak Motorsports,Chevrolet,32,1.918,0.0148,0.029,0.0736,0.2375,0.4871,0.1581,1501.23,1511.84,3.83,20.62,-12.0
36,Cody Ware,51,Rick Ware Racing,Rick Ware Racing,Ford,34,1.492,0.0053,0.0171,0.038,0.1692,0.6225,0.148,1491.95,1507.57,10.33,14.32,-14.0
37,Jesse Love,62,Beard Motorsports,Beard Motorsports,Chevrolet,35,1.454,0.0101,0.026,0.0374,0.1468,0.544,0.2357,1498.2,1498.1,3.5,21.95,-15.0
38,Josh Bilicki,66,Garage 66,Garage 66,Ford,37,1.099,0.0043,0.0074,0.0132,0.0369,0.8276,0.1106,1504.12,1495.06,4.67,6.71,-17.0
39,Katherine Legge,78,Live Fast Motorsports,Live Fast Motorsports,Chevrolet,38,1.086,0.0058,0.0095,0.0215,0.0549,0.6894,0.2189,1496.72,1500.0,0.0,11.8,-18.0
