ep_rank,driver,car_number,team,organization,make,start,expected_points,prob_Win,prob_Top5,prob_Top10,prob_Top20,prob_Made,prob_DNF,driver_elo,track_type_elo,rolling_sf_delta,org_rating,qual_diff
28,Austin Dillon,3,Richard Childress Racing,Richard Childress Racing,Chevrolet,25,1.927,0.0085,0.032,0.069,0.3286,0.4541,0.1077,1506.16,1503.57,1.33,19.9,-5.5
29,Riley Herbst,35,23XI Racing,23XI Racing,Toyota,32,1.832,0.009,0.0442,0.0658,0.2518,0.5074,0.1219,1510.52,1500.87,-1.33,22.99,-12.5
30,Josh Bilicki (i),,,,,37,1.813,0.0098,0.044,0.088,0.2094,0.4955,0.1532,1500.0,1500.0,0.0,21.0,-17.5
31,Ricky Stenhouse Jr.,47,Hyak Motorsports,Hyak Motorsports,Chevrolet,29,1.785,0.0082,0.0212,0.053,0.2626,0.52,0.1349,1503.58,1497.7,5.33,18.38,-9.5
32,Cole Custer,41,Haas Factory Team,Haas Factory Team,Chevrolet,19,1.741,0.0154,0.0394,0.0487,0.2491,0.4716,0.1759,1493.05,1496.55,-1.0,16.09,0.5
33,Zane Smith,38,Front Row Motorsports,Front Row Motorsports,Ford,33,1.637,0.0073,0.0218,0.0553,0.2438,0.5454,0.1263,1502.59,1494.9,-3.33,18.51,-13.5
34,Noah Gragson,4,Front Row Motorsports,Front Row Motorsports,Ford,35,1.557,0.0067,0.0155,0.0571,0.1385,0.6832,0.099,1499.12,1502.13,3.83,18.51,-15.5
35,Josh Berry,21,Wood Brothers Racing,Wood Brothers Racing,Ford,34,1.402,0.0068,0.0106,0.0232,0.2118,0.6299,0.1177,1497.37,1497.69,-0.67,17.12,-14.5
36,Ty Dillon,10,Kaulig Racing,Kaulig Racing,Chevrolet,31,1.274,0.0058,0.0114,0.0223,0.1295,0.7466,0.0844,1501.01,1506.08,2.67,17.49,-11.5
37,Katherine Legge,,,,,38,1.099,0.0077,0.0106,0.0236,0.1016,0.621,0.2355,1495.76,1493.93,6.5,11.82,-18.5
38,Cody Ware,51,Rick Ware Racing,Rick Ware Racing,Chevrolet,36,1.032,0.0069,0.0093,0.0112,0.061,0.7489,0.1627,1498.65,1496.13,4.5,12.23,-16.5
