ep_rank,driver,car_number,team,organization,make,start,expected_points,prob_Win,prob_Top5,prob_Top10,prob_Top20,prob_Made,prob_DNF,driver_elo,track_type_elo,rolling_sf_delta,org_rating,qual_diff
15,Denny Hamlin,11,Joe Gibbs Racing,Joe Gibbs Racing,Toyota,14,3.471,0.0677,0.1344,0.1512,0.3086,0.1709,0.1672,1515.68,1499.65,3.67,27.73,5.0
16,Daniel Suarez,99,Trackhouse Racing,Trackhouse Racing,Chevrolet,20,3.418,0.0611,0.1397,0.0801,0.4212,0.1656,0.1324,1505.24,1511.55,-8.5,21.45,-1.0
17,Bubba Wallace,23,23XI Racing,23XI Racing,Toyota,12,3.343,0.0504,0.0621,0.2235,0.3913,0.1128,0.1599,1513.34,1510.63,2.5,20.74,7.0
18,Brad Keselowski,6,RFK Racing,RFK Racing,Ford,22,3.258,0.021,0.0981,0.2047,0.3668,0.2373,0.0721,1511.54,1495.97,-4.33,25.1,-3.0
19,Alex Bowman,48,Hendrick Motorsports,Hendrick Motorsports,Chevrolet,25,2.981,0.0324,0.0855,0.156,0.3327,0.2808,0.1127,1497.68,1502.47,-0.67,25.69,-6.0
20,Carson Hocevar,77,Spire Motorsports,Spire Motorsports,Chevrolet,27,2.967,0.0191,0.0963,0.1655,0.3317,0.2797,0.1077,1496.69,1504.8,-10.5,20.23,-8.0
21,Ryan Preece,60,RFK Racing,RFK Racing,Ford,29,2.826,0.0293,0.0696,0.1611,0.3139,0.2982,0.1279,1499.46,1507.1,0.5,25.1,-10.0
22,Cole Custer,41,Haas Factory Team,Haas Factory Team,Ford,18,2.682,0.042,0.033,0.1471,0.3471,0.2543,0.1764,1503.59,1493.85,3.67,16.74,1.0
23,Austin Cindric,2,Team Penske,Team Penske,Ford,19,2.645,0.0184,0.0502,0.1114,0.4105,0.3208,0.0887,1496.25,1505.96,0.83,24.25,0.0
24,Erik Jones,43,Legacy Motor Club,Legacy Motor Club,Toyota,37,2.586,0.0149,0.1173,0.119,0.2071,0.3996,0.1421,1505.78,1508.28,5.67,20.24,-18.0
25,Kyle Busch,8,Richard Childress Racing,Richard Childress Racing,Chevrolet,28,2.559,0.0323,0.0655,0.155,0.2177,0.349,0.1804,1503.84,1501.68,-5.67,20.52,-9.0
26,Austin Dillon,3,Richard Childress Racing,Richard Childress Racing,Chevrolet,36,2.422,0.0147,0.0692,0.1303,0.2262,0.4601,0.0996,1498.45,1506.24,-4.83,20.52,-17.0
27,Zane Smith,38,Front Row Motorsports,Front Row Motorsports,Ford,24,2.329,0.0107,0.0397,0.1042,0.3539,0.3612,0.1303,1495.52,1505.49,-0.5,18.19,-5.0
28,Justin Haley,7,Spire Motorsports,Spire Motorsports,Chevrolet,21,2.179,0.015,0.0297,0.103,0.3051,0.391,0.1562,1503.97,1498.46,4.83,20.23,-2.0
29,Ty Dillon,10,Kaulig Racing,Kaulig Racing,Chevrolet,16,2.146,0.0158,0.0399,0.068,0.3461,0.3313,0.199,1507.37,1496.84,5.67,18.99,3.0
30,Riley Herbst,35,23XI Racing,23XI Racing,Toyota,23,1.977,0.0097,0.0193,0.0644,0.355,0.3574,0.1941,1501.61,1500.1,2.2,20.74,-4.0
31,Todd Gilliland,34,Front Row Motorsports,Front Row Motorsports,Ford,31,1.828,0.0073,0.0232,0.1017,0.1526,0.6267,0.0885,1508.35,1497.71,-4.0,18.19,-12.0
32,Ricky Stenhouse Jr.,47,Hyak Motorsports,Hyak Motorsports,Chevrolet,26,1.678,0.0079,0.0188,0.0411,0.2504,0.5107,0.1711,1493.98,1501.7,5.17,18.13,-7.0
33,Josh Berry,21,Wood Brothers Racing,Wood Brothers Racing,Ford,33,1.638,0.0054,0.0157,0.061,0.1967,0.5785,0.1427,1494.83,1493.74,1.0,16.43,-14.0
34,Noah Gragson,4,Front Row Motorsports,Front Row Motorsports,Ford,30,1.601,0.0062,0.0231,0.0335,0.2128,0.5713,0.1531,1501.49,1502.8,3.0,18.19,-11.0
35,John Hunter Nemechek,42,Legacy Motor Club,Legacy Motor Club,Toyota,35,1.557,0.009,0.0216,0.0675,0.1529,0.5192,0.2297,1494.97,1495.53,6.0,20.24,-16.0
36,Cody Ware,51,Rick Ware Racing,Rick Ware Racing,Ford,32,1.35,0.0049,0.007,0.0157,0.1761,0.6451,0.1512,1491.49,1497.32,6.5,13.4,-13.0
37,Josh Bilicki,66,Garage 66,Garage 66,Ford,34,1.109,0.0049,0.0083,0.014,0.0478,0.7878,0.1371,1492.89,1491.68,7.0,6.83,-15.0
